Review;DS;Bank Name;data_source;Bank ID;Sentiment_gen;Positive_gen;Negative_gen;Neutral_gen;Mixed_gen;MajoritySentiment;Pilar;Sentiment_Value;Predicted_Pilar
I've been with Darien Rowayton bank going on 17 years for business and personal. I've also had during the same period for other businesses, People's,Chase and TD Banks. There is no comparison to customer service and personal attention. One needs personal attention in good times but especially when business is going through rough times such as 2020. I have the confidence in communication and follow through that keeps me here. The staff is great, not always turning over as in the other banks,  can answer my questions and address my concerns timely.;03-07-2023 19:33;Ion Bank;maps;9;POSITIVE;9,43E+15;2,34E+13;5,44E+14;6,39E+11;POSITIVE;Other;1;Social
"Our family has been a client of DR Bank for over 20 years. The bank always provides great, personalized, service and ""goes the extra mile"" when our needs require it.  Special shout out to Claudia Carbonara for knowing how to get things done in a professional, caring, and friendly manner.  She's wonderful!";03/13/2023 19:39:51;Ion Bank;maps;9;POSITIVE;9,93E+15;29427292247;7,28E+13;59315763792;POSITIVE;Other;1;Social
Our business has been banking with Drbank for many years and we have always had nothing but excellent service at their lovely Rowayton branch. The staff is very professional and knowledgeable and they make each and every customer feel welcomed as soon as they walk in the door. Their online banking is easy and friendly. Whenever we have an issue, they go above and beyond to help us out. Great experience and highly recommended for all your banking needs.;03-07-2023 19:15;Ion Bank;maps;9;POSITIVE;9,98E+14;31222050893;1,69E+13;76998207078;POSITIVE;Other;1;Social
The company I work for uses DR Bank and, as the one-man accounting department, I am the main contact.  I can truly say they make banking a pleasure - they are always friendly, they understand the company and its needs and they go above and beyond in assisting us.  It's nice to have a local bank that knows us!;03-10-2023 14:40;Ion Bank;maps;9;POSITIVE;9,88E+15;93318980362;1,23E+13;79761666711;POSITIVE;Other;1;Social
Our family are long time customers of DR Bank in Rowayton and cannot speak more highly of the team.  The level of service and genuine care for their customers sets them apart from the competition.  I would strongly recommend Claudia, Tony and the DR Bank team.;03-07-2023 19:33;Ion Bank;maps;9;POSITIVE;9,22E+15;1,01E+13;7,74E+14;2,84E+11;POSITIVE;Other;1;Social
There are not many businesses in town that you can walk into on a first name basis - but this is one of them.  The DR Bank team consistently provides incredible banking services, and they always go out of their way to take care of their clients on a personal basis.  Highly recommended.;03-11-2023 13:40;Ion Bank;maps;9;POSITIVE;9,88E+15;1,31E+12;1,09E+14;1,07E+12;POSITIVE;Other;1;Social
Never had a strong opinion about bank service prior to my experience with DR Bank's Rowayton branch. Banking simply was what it was, a slightly sales-ish tone to all interaction expected. But no exaggeration, that changed with DR Bank. I now honestly look forward to any visit to the friendly Rowayton confines, everyone there is such a delight, the mood authentically warm. In terms of account service, there is no comparison with what I receive from larger banks, every info request or question is answered same day and with detail by DR Bank staff. SO wish other banks would follow this branch's lead.;03-07-2023 21:30;Ion Bank;maps;9;POSITIVE;8,40E+15;6,30E+14;6,49E+14;3,18E+14;POSITIVE;Other;1;Social
The folks at the Rowayton branch are Excellent! Always courteous, attentive and efficient. Claudia and Tony are warm and friendly people- always ready to help. I look forward to seeing them when I need to go to the bank.;03-09-2023 18:25;Ion Bank;maps;9;POSITIVE;9,98E+15;23106145818;2,27E+13;3,93E+11;POSITIVE;Other;1;Social
The sweetest, most accommodating, professional, proficient bank in these area. I have never encountered a bank that totally helps as well as understands their customers. The manager John at Rowayton branch, Art and Dan at Darien branch are ABSOLUTELY the best ever!;03-06-2023 14:52;Ion Bank;maps;9;POSITIVE;9,98E+15;3,83E+11;1,50E+13;1,95E+11;POSITIVE;Other;1;Social
"I'd like to say a big thank you to the DR Bank and all the really  terrific people that work in the Darien Branch. I am a business owner in Darien. Double Exposure is my shop for 24 years now. I nearly went out of business during Covid. The big bank that I was with did not get the PPP loan for me that I desperately needed. I applied at the DR Bank at the last hour and I can honestly say that within two weeks I had the money from the triple P in my account which saved the shop from going out of business as so many other small businesses had. I am extremely grateful.
The people that work there are very professional and friendly and I like that.";03/14/2023 14:38:20;Ion Bank;maps;9;POSITIVE;8,69E+15;2,54E+14;1,05E+15;8,36E+12;POSITIVE;Other;1;Social
BEST customer service ever! I have been coming to Rowayton Bank for 15 years. Their service is unmatched. You can even CALL and speak to REAL people! Fabulous for teen accounts to.;03-07-2023 20:37;Ion Bank;maps;9;POSITIVE;1,00E+16;46974182624;23635616526;12809660802;POSITIVE;Other;1;Social
Theres nothing better than calling or emailing your local branch and having a person you know actually answer the phone or quickly return your email. At the bulge brackets you are just a number and your inquiry probably gets routed overseas. I enjoy walking into the office and chatting with the staff I have known for years. Great spot. Highly recommend.;03/13/2023 17:58:16;Ion Bank;maps;9;POSITIVE;9,93E+15;5,05E+13;1,61E+13;7,02E+12;POSITIVE;Other;1;Social
DrBank is a very friendly bank and the manager Art is extremely professional and personable. We have. Business account and they take extra care if they see a charge coming they would call to verify if it’s correct or not. They go above and beyond to help. Pam in customer service is also quite  awesome. Her professionalism and conduct is really amazing.;10/30/2021 11:31:32;Ion Bank;maps;9;POSITIVE;9,98E+15;32412754081;2,04E+13;16155729827;POSITIVE;Other;1;Social
Best local bank in Fairfield County! As a former banker, DR Bank hands down has the best customer service. The team makes the extra effort for you, which is appreciated.;03/14/2023 13:55:58;Ion Bank;maps;9;POSITIVE;9,86E+15;8771920693;1,43E+14;39377693611;POSITIVE;Other;1;Social
I’ve been very happy with DRB’s services relating to online banking. Their system works reliably, is easy to use and readily interfaces with my credit accounts, bill paying services at other institutions.;03-02-2023 18:35;Ion Bank;maps;9;POSITIVE;9,99E+15;94382667157;7,44E+12;1,40E+12;POSITIVE;Other;1;Social
Claudia, Tony and the whole Darien/Rowayton team are always willing to go above and beyond to help their clients.  The experience is personable, friendly and always with a smile. A wonderful business in our small, charming town.;03-07-2023 14:11;Ion Bank;maps;9;POSITIVE;9,85E+15;31103314541;1,50E+14;75554999057;POSITIVE;Other;1;Social
My family has been banking at DR Bank for many years and have nothing but wonderful things to say. It is a rare thing to have a personal relationship with a bank that genuinely cares for its customers. Highly recommend!;03-06-2023 22:33;Ion Bank;maps;9;POSITIVE;9,96E+15;2,53E+12;3,25E+13;1,34E+11;POSITIVE;Other;1;Social
We have 2 business accounts at DR Bank. Everyone at the bank is extremely helpful and friendly. The tellers greet me by name which I think is very special and it makes me feel welcome.;03/14/2023 21:35:14;Ion Bank;maps;9;POSITIVE;9,76E+14;1,56E+12;2,38E+14;1,06E+12;POSITIVE;Other;1;Social
"Outstanding service spanning my 15+ years as a customer of the Rowayton branch. Very efficient, responsive, personable staff.
Alway a pleasure to come in and see Claudia and Tony for all my needs.";03/13/2023 17:24:08;Ion Bank;maps;9;POSITIVE;9,99E+15;19171482563;7,65E+12;3,45E+11;POSITIVE;Other;1;Social
We have been longtime customers of the bank, both personally and for our business.  We have found the staff to always be extremely helpful and pleasant.  We highly recommend DR Bank.;03-08-2023 19:25;Ion Bank;maps;9;POSITIVE;9,97E+15;36297074985;3,02E+13;39188260416;POSITIVE;Other;1;Social
The best bank I have ever used, quick, friendly, and always willing to help. From the tellers to the manager, every single one of them are the cream of the crop. Would recommend to anyone;03-08-2023 17:28;Ion Bank;maps;9;POSITIVE;9,94E+13;8,08E+11;4,71E+13;1,08E+11;POSITIVE;Other;1;Social
The team at DR Bank in Rowayton, especially Claudia and Anthony, understand the meaning of CUSTOMER SERVICE which has been lost throughout the service industry.  If you yearn for a true personal or commercial banking relationship, this is your branch.  - Michael P.;03-08-2023 0:47;Ion Bank;maps;9;NEGATIVE;1,14E+14;5,26E+15;4,63E+15;32152944186;POSITIVE;Other;1;Social
DR is a fantastic, rock-solid institution. We value their presence in the community and are excited to work with them on current and future projects.;03/22/2023 17:45:21;Ion Bank;maps;9;POSITIVE;9,98E+15;28606540582;1,74E+13;49971404223;POSITIVE;Social;1;Social
The bank and its staff are incredibly efficient, courteous and knowledgeable.  I have banked at the Darien office for over 10 years and the service has been excellent.;03/14/2023 03:25:37;Ion Bank;maps;9;POSITIVE;9,99E+14;2,49E+11;5,80E+12;61310522142;POSITIVE;Other;1;Social
"I think the Rowayton branch of DRB is staffed by very friendly and helpful people.
They get to know you which takes the experience to a higher level.
Wonderful, very professional people!";03-08-2023 19:57;Ion Bank;maps;9;POSITIVE;9,96E+15;51104736485;4,31E+13;58737667132;POSITIVE;Other;1;Social
I love the local bank feel and service I get from DR Bank.  The bank tellers and managers are friendly and helpful when needed.  It is a true community bank.;03-11-2023 13:02;Ion Bank;maps;9;POSITIVE;9,88E+15;1,04E+12;1,18E+14;1,48E+12;POSITIVE;Social;1;Social
This local bank has their act together.  Their IT is efficient and the employees are well trained.  Transactions that take an hour at the big banks are done in 10 minutes.;03-03-2023 2:06;Ion Bank;maps;9;POSITIVE;7,94E+15;1058769878;2,03E+15;1,85E+13;POSITIVE;Other;1;Social
The staff of DRBank Rowayton branch couldn’t be more helpful! They go out of their way to be of service and have even answered questions for me after hour. ( especially Claudia )  I can’t say enough good things!;03-10-2023 19:32;Ion Bank;maps;9;POSITIVE;8,11E+15;1,71E+15;1,68E+14;1,55E+13;POSITIVE;Other;1;Social
Refinanced my loans from Myfedloan to DRB in 2015. Since then I have had nothing but positive interactions with them.  Their customer service representatives are excellent, very knowledgeable, and friendly.  I am a happy customer, and would recommend them to anyone.;05/18/2017 17:02:57;Ion Bank;maps;9;POSITIVE;9,99E+15;35241177102;9,27E+11;29547949453;POSITIVE;Other;1;Social
I have been banking at DRB for many years, love the local bank experience.  The staff at the Rowayton branch are friendly, helpful and dog friendly!!;03/13/2023 22:09:52;Ion Bank;maps;9;POSITIVE;9,89E+15;1,32E+12;1,10E+14;1,38E+12;POSITIVE;Other;1;Social
"After applying for a personal loan and seeing the interest rate I decided to move forward. I supplied all required documents, but was told there was an issue with my bank account being less than 12 months old and that they would not disperse funds to that account. Considering I've had this account for 10+ years I was confused, but still provided bank statements from more than two years ago.

For the next two weeks my bank account information was ""under review"". I called every 3-4 days for an update and was told ""underwriting is still reviewing but we will know in 24-48 hours"".

Finally after two weeks I called and said I have been waiting for too long and was told they'd have an answer today. My application was denied due to ""bank account not meeting lender requirements"". I then spoke with the manager and supplied her with a document from my bank showing the 10+ year age of the account, and was still denied.
They offered no explanation and only told me to hand write and mail a letter to dispute the claim with underwriting, which considering the past two weeks and attempts to resolve issue would be a waste of my time.

Complete lack of communication on how to resolve issue, poor response time, and overall a waste of my time trying to fix an issue that was on their end.";08/23/2018 18:36:20;Ion Bank;maps;9;NEGATIVE;4,47E+14;8,25E+14;1,25E+15;5,88E+12;POSITIVE;Other;1;Económico
I must say, DR Bank continues to come through, year after year. Claudia, Anthony and Mo are just the BEST! Thank you guys! You all rock!;03-08-2023 2:38;Ion Bank;maps;9;POSITIVE;9,94E+15;1,46E+12;6,16E+12;1,16E+11;POSITIVE;Other;1;Social
If I were just rating the people who work at the Rowayton branch, it would be five stars, but only because I cannot give more. They are tremendous.;03-07-2023 17:31;Ion Bank;maps;9;MIXED;1,35E+15;3,08E+12;1,48E+13;8,60E+15;POSITIVE;Other;1;Social
The banking personnel at the Darien Branch are awesome. The on-line banking service is HORRIBLE. I have spent so much time with customer service trying to set up my on-line account and still no on-line account. My husband did the same and had the same experience. Their system is so antiquated and non-customer friendly. We will close our account.;03/15/2019 15:26:03;Ion Bank;maps;9;NEGATIVE;2,93E+12;9,99E+15;1,05E+12;1,40E+12;POSITIVE;Other;1;Social
I have been informing people with student loan debt for almost 5 years now, somewhat of an expert in the field.  In most of my guidance, it ends in pointing borrowers towards refinancing their student loans through Darien Rowayton Bank for their excellent customer service and incredible rates. DRB has a hidden gem in the fact that they can pay off your student loans, consolidate into a lower payment and interest rate, and allow you to choose your term without a fee.  It breaks my heart that more people don't know about this option and are blindly paying on their student loans without touching the principal balance.  You CAN refinance your federal and private student loans through DRB, you just have to make the call or submit an application!;12-09-2015 16:43;Ion Bank;maps;9;POSITIVE;8,45E+15;1,53E+14;1,13E+15;2,67E+14;POSITIVE;Other;1;Social
"I have personally had positive experiences with DRB. I used them for student loan refinance. The process can be long winded, but it's a highly regulated industry so it's not surprising.
The person who referred me to their services did not receive their referral bonus; however, so that is something that needs to be resolved.";08-08-2016 13:11;Ion Bank;maps;9;MIXED;1,78E+15;1,07E+15;5,27E+14;6,62E+15;POSITIVE;Other;1;Social
The Rowayton branch is outstanding. Incredible personal service. Claudia and Tony are exceptional!;03-07-2023 16:56;Ion Bank;maps;9;POSITIVE;9,99E+15;1,85E+11;9,41E+12;2,87E+11;POSITIVE;Other;1;Económico
The Rowayton branch staff is wonderful. Incredibly kind and helpful. This is a great local bank.;03-10-2023 21:02;Ion Bank;maps;9;POSITIVE;9,99E+15;2,14E+11;7,04E+12;41531995521;POSITIVE;Other;1;Social
"These are predatory lenders.  Don't fall for them!  I took out a loan with them in 2019.  I had two payments - one in February 2021 and one in last 2020 that were fifty cents short.  They charged me late fees of $27 each time and reported my payments as late to the credit bureaus.  When I call I am unable to talk to a person who will help, but rather am told to send a ""secure email"".   The most recent response I have gotten is to pay the late fee.";04/16/2021 20:41:10;Ion Bank;maps;9;NEGATIVE;9,29E+12;9,89E+15;1,03E+14;15054521100;POSITIVE;Other;1;Social
Attentive and thoughtful customer service. The best combination of personalized service and more advanced banking tools- which are constantly improving.;03-06-2023 15:16;Ion Bank;maps;9;POSITIVE;9,96E+15;3734214260;3,45E+13;37858029827;POSITIVE;Other;1;Económico
Tried to refinance a student loan online. I have perfect credit and adequate income for the refinance. After applying and uploading all documents they denied and cancelled our loan saying you need $4000 month extra income after all bills are paid for a $12000 refinance? Please that is ridiculous! That information was not supplied up front.  Don't waste your time and a hit on your credit report.;12/17/2014 14:20:28;Ion Bank;maps;9;NEGATIVE;1,86E+13;9,83E+14;1,37E+14;1,30E+13;POSITIVE;Other;1;Económico
Went into the fairfield branch to cash out a CD, and no one asked me for any form of i.d. The bank manager even signed off on the check. When i called the main office to complain, i was put on hold for 10 minutes then disconnected. No one bothered to call back.;01/22/2019 01:18:44;Ion Bank;maps;9;NEGATIVE;1,09E+14;9,78E+15;1,02E+14;1,26E+13;POSITIVE;Other;1;Económico
"It is a pleasure to deal with Art Murphy at the Darien location.He is very organized and business oriented.
Sharon and Jack Feighery";03-02-2023 22:23;Ion Bank;maps;9;POSITIVE;9,93E+15;56582379329;6,44E+13;42524192395;POSITIVE;Other;1;Económico
The user interface is terrible to input your information.  You have to make sure your cursor is in the right place.  After filling out everything and getting my application approved, I was still not given a rate.  Instead I was given a large range of rates that I might get, but to find out more, I would have to upload pay stubs, etc.  I stopped here as I lost my trust in them.  They do not need that much information to tell me what rate I would have.  The documentation should only be to verify that what I said was the truth and the loan/rate should be contingent on that truth.;01-09-2016 14:33;Ion Bank;maps;9;NEGATIVE;3,28E+12;9,98E+14;1,41E+13;1,73E+12;POSITIVE;Other;1;Económico
Attempted to refinance student loans with them. They did several clearly misleading and illegal tactics to get me to apply them changed the terms of the loan offer. Don't bank with a company you cannot trust;02-08-2018 19:18;Ion Bank;maps;9;NEGATIVE;1,48E+12;9,95E+15;5,19E+13;46654025937;POSITIVE;Other;1;Económico
Do not apply to refinance with them. It is a waste of your time. Their customer service is awful. They tell you 3-5 business days and you should have an answer. I waited 4 weeks before I got an answer. I called several times and they had no update for me. Take your business somewhere else. They do not deserve it.;11/22/2015 16:38:52;Ion Bank;maps;9;NEGATIVE;73023998993;1,00E+16;2,69E+12;13166783901;POSITIVE;Other;1;Económico
Terrible service.   Extremely difficult staff to work with...everything is wayyyy more complicated than it needs to be.  The staff that assesses the documents for loan approval are particularly pathetic.  It honestly may be worth it to pay a higher interest rate to not have to deal with this bank.;05/15/2019 19:43:47;Ion Bank;maps;9;NEGATIVE;2,04E+12;9,99E+15;1,49E+12;9,08E+12;POSITIVE;Other;1;Social
DR Bank has always provided excellent customer service and has a friendly atmosphere.;03-12-2023 19:03;Ion Bank;maps;9;POSITIVE;9,95E+15;42696312448;5,05E+13;7737204578;POSITIVE;Other;1;Social
"Have waited almost 6 weeks for their final answer after submitting all paper work and being approved.
After calling them a dozen times they kept telling me they are backed up and a decision would be made ""next week"".  After 6 weeks still nothing!  Do Not believe these people.  I don't know what their end game is but it isn't customer service or refinance of student loans";02-08-2016 21:15;Ion Bank;maps;9;NEGATIVE;3,81E+12;9,99E+14;1,09E+13;10820783245;POSITIVE;Other;1;Económico
Experienced, knowledgeable, professional, friendly ...  DR Bank is a jewel in the little hamlet of Rowayton!;03-07-2023 15:15;Ion Bank;maps;9;POSITIVE;9,90E+15;47698715207;9,44E+12;1,70E+12;POSITIVE;Other;1;Económico
They handled both my student loan and my PPP loan. I would recommend them without hesitation to both individuals and small businesses.;01-12-2021 18:48;Ion Bank;maps;9;POSITIVE;9,99E+15;86350126367;1,24E+13;5092627543;POSITIVE;Other;1;Social
Executives at DRB are smart enough to understand the exact requirement of the students. They keep asking more and more about you so that they understand the exact loan requirement.;04/14/2017 04:25:30;Ion Bank;maps;9;POSITIVE;9,26E+15;2,22E+13;7,17E+14;2,35E+12;POSITIVE;Other;1;Social
Customer service is why I’m a loyal client of DR Bank.;03/22/2023 16:23:46;Ion Bank;maps;9;POSITIVE;7,85E+15;5,17E+13;2,10E+15;3,52E+12;POSITIVE;Other;1;Social
Staff is always nice and helpful.  The bank has the best rates!;03-02-2023 14:35;Ion Bank;maps;9;POSITIVE;9,98E+15;43250773160;1,46E+13;2,68E+12;POSITIVE;Other;1;Social
I needed a great deal of old records. The service and effort was commendable.;03-09-2023 21:05;Ion Bank;maps;9;POSITIVE;9,97E+14;9,79E+12;7,35E+11;1,40E+13;POSITIVE;Other;1;Económico
Love the Rowayton branch! Claudia and Anthony are the best!;03-07-2023 15:41;Ion Bank;maps;9;POSITIVE;9,99E+14;35750119423;9,73E+12;1,36E+11;POSITIVE;Other;1;Económico
Great location, great products, and great service from an exceptionally well trained and caring staff.;03-09-2023 21:24;Ion Bank;maps;9;POSITIVE;1,00E+16;2,26E+11;1,50E+12;82964288595;POSITIVE;Other;1;Económico
super helpful staff & great community feel to the bank!;03/13/2023 01:58:54;Ion Bank;maps;9;POSITIVE;9,98E+15;55515909480;1,83E+13;5822669118;POSITIVE;Social;1;Social
I had a positive and painfree experience applying for a personal loan.;01-10-2020 16:53;Ion Bank;maps;9;POSITIVE;8,69E+15;2,49E+13;1,24E+14;4,49E+13;POSITIVE;Other;1;Social
Responsive, customer friendly service at all times;03-07-2023 16:37;Ion Bank;maps;9;POSITIVE;9,86E+15;1,87E+11;1,33E+14;2,12E+12;POSITIVE;Other;1;Ambiental
?????? ???? ?????? ????? ? ?????...  ????!!!  ??? ?????????? ?? ????...;10/15/2022 06:08:16;Ion Bank;maps;9;NEGATIVE;2,96E+14;9,14E+15;5,65E+14;2,03E+11;POSITIVE;Other;1;Económico
Very fast and efficitent refinance, better than SOFI in every way so far!;11/22/2016 23:58:43;Ion Bank;maps;9;POSITIVE;9,99E+15;1,56E+12;3,56E+12;14876031855;POSITIVE;Other;1;Económico
Claudia goes above and beyond for her customers.;03-08-2023 18:16;Ion Bank;maps;9;POSITIVE;9,21E+14;4,65E+12;7,82E+14;76150732639;POSITIVE;Other;1;Social
Great staff in Rowayton!  Very helpful;03-07-2023 15:39;Ion Bank;maps;9;POSITIVE;9,99E+13;23366168534;6,05E+12;20698889784;POSITIVE;Other;1;Económico
Very helpful with our recent transaction;03-03-2023 20:58;Ion Bank;maps;9;POSITIVE;9,99E+15;39700258640;8,13E+12;15209675439;POSITIVE;Other;1;Gobernanza
Local banking at its best - where everyone knows you.;03-07-2023 20:35;Ion Bank;maps;9;NEUTRAL;3,83E+15;8,45E+13;5,30E+15;7,81E+14;POSITIVE;Other;1;Económico
Love my DRB Bank;03-08-2023 20:41;Ion Bank;maps;9;POSITIVE;9,99E+15;924888372,5;5,02E+12;1,25E+11;POSITIVE;Other;1;Ambiental
Everyone is polite and eager to help.;03-02-2023 13:50;Ion Bank;maps;9;POSITIVE;9,89E+15;1,02E+12;1,09E+14;1,03E+12;POSITIVE;Other;1;Económico
Staff is always pleasant.;03-02-2023 21:39;Ion Bank;maps;9;POSITIVE;9,99E+14;45370728913;8,46E+11;4,29E+11;POSITIVE;Other;1;Ambiental
Great customer service!!;03-12-2023 17:12;Ion Bank;maps;9;POSITIVE;1,00E+16;32481941162;87152700871;3,08E+11;POSITIVE;Other;1;Ambiental
?????? ???? ?????? ????? ? ?????...  ????!!!  ??? ?????????? ?? ????...;10/15/2022 06:08:16;Ion Bank;maps;9;NEGATIVE;2,96E+14;9,14E+15;5,65E+14;2,03E+11;POSITIVE;Other;1;Económico
I've been banking with this bank for 20+ years, and other than paying my bills using their checking they haven't been much benefit to me as a consumer. They do not offer any perks for their customers and their atm machines are outdated, the fees that they charge can also be ridiculous and you are limited to the usage of the ATM'S without getting hit with fees. If you are considering this bank I would suggest doing your research first and consider a better option.;03/30/2024 15:24:29;Jewett City Savings Bank;maps;10;NEGATIVE;2,67E+14;8,17E+15;1,56E+14;1,41E+15;POSITIVE;Other;1;Económico
Joined this bank a couple months ago, so glad I did, people that work there are so friendly and outgoing, 1000 times better than my previous bank.;01/19/2024 22:27:11;Jewett City Savings Bank;maps;10;POSITIVE;8,41E+15;2,32E+14;3,76E+14;9,77E+14;POSITIVE;Other;1;Social
Disappointed with the students savings accounts. I have 8 grandchildren and opened a savings for all 8. I was told once they start kindergarten I can have their accounts changed to get the better interest rate. Well 6 of the 8 made it.  My two younger grandchildren now has to go to the bank and hear them make a speech. Well one of the grandchildren lives in NY so that won’t work. The other 6 grandchildren I just had to tell them that the child turned 5 and is going to kindergarten, now they have to listen to speeches to get a piggy bank. I don’t want the piggy bank for only two of the grandchildren, I want them to get the better interest!!;01-10-2023 21:30;Jewett City Savings Bank;maps;10;NEGATIVE;1,36E+13;9,94E+15;3,04E+13;1,27E+13;POSITIVE;Other;1;Económico
"Here's the thing: the people at this bank are incredibly nice and do their best to be helpful, but I'm at the end of my rope when it comes to other things that make this a deal breaker.

I've been trying to purchase a computer and have been unable to do so even though I have over $2000 more dollars in the account than is needed to purchase it. The problem is that there's apparently a daily limit you're allowed to spend. Excuse me? It's my money, first of all. I get that fraud protection is important, but I'm talking to them personally telling them it's alright and giving them all my personal information so they've verified it's me, but no one at the bank actually has the ability to allow me to spend my own money. So they have to call an administrator that takes an entire day to get back to them. And then they take at least half a day to get back to me.

So we figure that out. Finally my daily limit has been increased so I can buy this one item. It still doesn't go through. I call them again. Now they're telling me that because the bank the computer store uses is in another state, that's a problem apparently. So I can't buy it until they call the administrator again, tomorrow. And then it'll be the weekend. So at the earliest, I might be able to order the computer next week. Are you kidding me? I'm furious. I'm trying to be fair and reasonable, but this is not fair to me, this is not a good way to run a business, and I don't know how other banks conduct this process, but this is unacceptable for any bank and if I can find another bank to use so that I don't have to go through this again I'm going to switch banks.

This isn't about them protecting me. This is about them protecting themselves and holding onto their money. While the tellers are awesome, the institution itself clearly doesn't care about its patrons. I doubt any bank does, but these practices are totally out of line and I'm done.";06/26/2020 19:12:00;Jewett City Savings Bank;maps;10;NEGATIVE;1,75E+14;7,74E+15;2,32E+14;1,85E+15;POSITIVE;Other;1;Social
"If one does not have an account at NWCB and one is trying to cash a check drawn from NWCB, one will be asked ""Is this a paycheck?"" Not that that is any of their business, lol. If it is NOT a paycheck, one is charged $5. My question, what is $5 fee for? Check is from NWCB, therefore it won't bounce. Who receives the $5 & why? Also, to all friends & family members who are members of NWCB, please do not write me a check. It's insulting to have to pay your bank to cash your check";06-03-2019 22:35;Jewett City Savings Bank;maps;10;NEGATIVE;1,84E+13;9,27E+15;6,91E+13;1,73E+13;POSITIVE;Other;1;Económico
Over 20 years using Northwest community Bank, and I do not have a single complaint.;07-09-2023 19:49;Jewett City Savings Bank;maps;10;POSITIVE;7,17E+15;7,35E+14;1,85E+15;2,49E+14;POSITIVE;Social;1;Social
We pleasant atmosphere by all the tellers at this location!;10/26/2018 20:44:30;Jewett City Savings Bank;maps;10;POSITIVE;1,00E+16;32348456443;3,31E+12;2,69E+11;POSITIVE;Other;1;Económico
It's a little hidden but it's there. It's covered by trees but hey, it works and that's what matters;04/26/2018 12:27:34;Newtown Savings Bank;maps;13;MIXED;1,82E+15;3,97E+13;2,03E+14;7,94E+15;POSITIVE;Other;1;Económico
Should be zero. This bank will definitely be paying a class action just like BOA… for shame. Tiny bank trying to compare to the big banks and they STILL can’t even after a merger… what a joke. Go to a better bank we did.;06-04-2021 21:04;Liberty Bank;maps;11;NEGATIVE;1,56E+13;9,93E+15;4,51E+11;5,46E+12;POSITIVE;Other;1;Social
All they care about i over draft fees. Its 2022, so many banks do not hit you with over draft fees (Chace, Capital one). I work hard for my money and i have no interest giving Chelsea Groton 32.00 of my mosey so they can pay their power bill and buy new pens. good luck, I'm out.;05/31/2022 12:28:18;Citizens Bank;maps;21;NEGATIVE;3,36E+13;8,11E+15;1,47E+15;8,38E+13;POSITIVE;Economico;1;Económico
Union Saving Bank is a good bank to have an account with. I have always received prompt and friendly service. USB has products to meet all sorts of banking needs. The only drawback is that USB does not offer a free business checking account without a minimum balance requirement. I would love to see them offer this product so I may take advantage of it!;04/15/2019 20:28:33;Ion Bank;maps;9;MIXED;1,31E+15;5,98E+12;1,32E+13;8,67E+15;POSITIVE;Other;1;Social
The hours are terrible for people who have jobs as with all the branches so I have to go all the way to the New Milford branch it’s real hassle,doesn’t make sense why they close so early!;06/22/2023 11:46:55;Ion Bank;maps;9;NEGATIVE;4,22E+13;9,57E+15;3,56E+14;2,91E+13;POSITIVE;Other;1;Social
Fantastic customer service and very friendly staff. In 20 years I have never had an issue and am always greeted with a hello and a big smile.;12-02-2021 22:48;Ion Bank;maps;9;POSITIVE;1,00E+16;2,75E+11;2,77E+12;53106628911;POSITIVE;Other;1;Económico
Consistently great service.  Always friendly, always smiling, always helpful. I love banking here!;06/16/2020 17:21:45;Ion Bank;maps;9;POSITIVE;9,99E+14;26008030545;5,15E+12;1,29E+12;POSITIVE;Other;1;Social
Always friendly personal service, the greatest Union Savings Bank asset !;03-05-2021 17:19;Ion Bank;maps;9;POSITIVE;9,93E+15;59198129748;6,86E+13;45418957598;POSITIVE;Other;1;Económico
The tellers are always stellar, polite and prompt!;09-01-2020 18:14;Ion Bank;maps;9;POSITIVE;1,00E+16;30705246900;3,42E+12;31970696000;POSITIVE;Other;1;Económico
They told me that I have to open account if I want to cash a cheque.;07-09-2016 21:20;Ion Bank;maps;9;NEGATIVE;3,57E+13;6,96E+15;2,97E+15;3,90E+13;POSITIVE;Other;1;Social
Always great service!;02-06-2020 20:26;Ion Bank;maps;9;POSITIVE;1,00E+16;28560027204;1,64E+12;2,84E+11;POSITIVE;Other;1;Gobernanza
Good location.;07/19/2016 00:15:46;Ion Bank;maps;9;POSITIVE;1,00E+16;28912492780;2,31E+12;18410772100;POSITIVE;Other;1;Ambiental
If you want top level service from a community bank then look no further. The staff is amazing, experienced, friendly and always willing to go the extra mile, even without being asked. Great mortgage department for residential and commercial loans.;09/24/2022 16:54:12;Fifth Third Bank;maps;22;POSITIVE;9,95E+15;1,15E+12;4,72E+13;88181273895;POSITIVE;Social;1;Económico
Great bank, wonderful & helpful staff. Very happy I chose Dime Bank for my banking needs;08-03-2023 20:09;Fifth Third Bank;maps;22;POSITIVE;9,99E+15;28191618185;7,92E+12;1,12E+12;POSITIVE;Other;1;Social
Young and vibrant staff.  Perfect bank for modern banking services.;12/24/2019 14:59:33;Fifth Third Bank;maps;22;POSITIVE;9,83E+15;55794331274;1,71E+14;1,47E+11;POSITIVE;Other;1;Económico
All of my banking needs are met at this bank by really nice bank employees!;12/15/2018 14:17:33;Fifth Third Bank;maps;22;POSITIVE;9,48E+15;5,07E+13;3,78E+14;9,01E+13;POSITIVE;Other;1;Social
